Keyword,URL,Search Intents,SERP Features,Search Volume,Keyword Difficulty,CPC,Position,Organic Traffic,Competition,Competition Level,Results,SERP Updated At,Backlinks,Dofollow,Referring Domains,Referring Main Domains,Referring Pages,Avg Main Domain Rank,Avg Rank,Avg Referring Domains,Avg Referring Main Domains,Avg Backlinks,Avg Dofollow,Low Top Of Page Bid,High Top Of Page Bid
car tint barrie,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",590,0,2.35,67,1,0.84,HIGH,251000,2025-12-12 10:50:21 +00:00,54.00,29.00,34.00,33.00,44.00,222.60,49.90,34.60,31.80,102.60,85.10,0.77,2.40
window film auto,https://www.uniqueautoinc.ca/,"transactional,navigational","popular_products,local_pack,video,related_searches,images",170,0,1.07,67,0,0.98,HIGH,150000000,2025-11-25 13:50:06 +00:00,54.00,29.00,34.00,33.00,44.00,331.60,64.60,21.70,21.10,49.70,36.10,0.59,1.99
blue car tint,https://www.uniqueautoinc.ca/,"commercial,transactional","people_also_ask,popular_products,images,related_searches",110,0,0.43,67,0,0.88,HIGH,52800000,2025-11-30 09:22:31 +00:00,54.00,29.00,34.00,33.00,44.00,433.90,7.20,0.20,0.10,0.40,0.40,0.40,1.62
window tinting st john's,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",90,0,1.49,67,0,0.34,MEDIUM,472000,2025-11-30 13:40:34 +00:00,54.00,29.00,34.00,33.00,44.00,527.10,5.00,4.90,4.70,7.50,5.70,,
unique auto collection,https://www.uniqueautoinc.ca/,transactional,"people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",170,0,4.22,68,0,0.28,LOW,185000000,2025-11-25 15:54:30 +00:00,54.00,29.00,34.00,33.00,44.00,298.50,50.90,18.20,17.50,39.50,28.10,,
window tint niagara falls,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",90,0,2.51,68,0,0.53,MEDIUM,188000,2025-12-20 16:13:40 +00:00,54.00,29.00,34.00,33.00,44.00,223.90,14.30,2.60,2.60,6.70,5.70,0.86,2.78
tinting services,https://www.uniqueautoinc.ca/window-tinting-brampton/,navigational,"local_pack,people_also_ask,people_also_search,related_searches",70,0,2.50,68,0,0.24,LOW,128000000,2025-11-09 19:28:01 +00:00,,,,,,147.60,68.90,15.50,15.10,24.00,14.80,0.85,2.64
windows tint,https://www.uniqueautoinc.ca/window-tinting-brampton/,"commercial,transactional","local_pack,popular_products,people_also_ask,images,related_searches",18100,6,1.69,69,38,0.72,HIGH,41900000,2025-11-08 22:40:54 +00:00,,,,,,408.80,96.00,88.40,83.80,220.00,178.10,0.76,3.04
regina window tint,https://www.uniqueautoinc.ca/,"transactional,commercial","local_pack,people_also_ask,related_searches,images",320,0,3.74,69,0,0.49,MEDIUM,682000,2025-11-23 14:37:27 +00:00,54.00,29.00,34.00,33.00,44.00,408.60,21.20,7.10,7.00,9.70,7.50,1.22,9.05
window tinting kingston,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",140,0,2.37,69,0,0.73,HIGH,1250000,2025-12-19 09:18:38 +00:00,54.00,29.00,34.00,33.00,44.00,197.90,85.20,11.50,11.20,15.40,10.50,1.02,4.76
precision tint,https://www.uniqueautoinc.ca/window-tinting-brampton/,"navigational,transactional","ai_overview,people_also_ask,local_pack,related_searches,images",90,0,4.79,69,0,0.13,LOW,18400000,2025-11-10 01:24:01 +00:00,,,,,,157.90,74.60,35.10,34.20,48.90,28.30,1.44,3.09
window tint orangeville,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,popular_products,related_searches,images",90,0,2.01,69,0,0.46,MEDIUM,29900,2025-12-20 16:12:28 +00:00,54.00,29.00,34.00,33.00,44.00,370.40,10.90,8.90,8.90,10.00,7.30,0.84,2.33
unique performance,https://www.uniqueautoinc.ca/did-you-know/,"navigational,commercial","related_searches,google_reviews,knowledge_graph,images",720,0,3.25,70,1,0.02,LOW,1390000000,2025-10-31 04:31:41 +00:00,,,,,,321.70,68.30,11.00,10.20,52.40,39.20,0.61,2.09
street legal tint and detail,https://www.uniqueautoinc.ca/,"transactional,navigational","local_pack,people_also_ask,related_searches,images",320,0,3.51,70,0,0.10,LOW,9110000,2025-12-13 03:34:29 +00:00,54.00,29.00,34.00,33.00,44.00,479.20,32.80,8.50,7.20,63.40,58.90,1.12,2.88
auto tinting oshawa,https://www.uniqueautoinc.ca/,"navigational,commercial","local_pack,people_also_ask,people_also_search,related_searches",210,1,2.32,70,0,0.91,HIGH,47500,2025-11-04 17:45:52 +00:00,54.00,29.00,34.00,33.00,44.00,220.20,92.20,38.30,34.80,105.80,76.60,0.79,1.93
car shampoo meguiars,https://www.uniqueautoinc.ca/is-meguiars-gold-class-safe-for-ceramic-coating/,transactional,"popular_products,people_also_ask,video,discussions_and_forums,people_also_search,related_searches,images",210,0,0.36,70,0,1.00,HIGH,601000,2025-12-17 06:43:57 +00:00,,,,,,437.50,35.00,5.70,5.70,8.50,7.00,0.24,0.99
paint protection film suntek,https://www.uniqueautoinc.ca/which-paint-protection-film-is-the-best/,transactional,"people_also_ask,discussions_and_forums,popular_products,related_searches,images",210,0,1.35,70,0,0.84,HIGH,194000,2025-11-12 05:10:02 +00:00,,,,,,235.50,61.90,26.80,26.70,77.50,57.50,0.71,3.05
window tinting cornwall,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,related_searches,images",70,0,0.08,70,0,0.22,LOW,297000,2025-11-12 21:01:24 +00:00,54.00,29.00,34.00,33.00,44.00,448.10,20.30,1.60,1.50,4.50,1.00,,
window tint newmarket,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches,images",210,0,2.52,71,0,0.81,HIGH,110000,2025-12-16 23:43:15 +00:00,54.00,29.00,34.00,33.00,44.00,326.40,17.80,0.60,0.60,2.30,0.40,1.00,3.06
xclusive tint,https://www.uniqueautoinc.ca/,"commercial,navigational","video,people_also_ask,related_searches,knowledge_graph,google_reviews,images",170,0,1.91,71,0,0.06,LOW,106000,2025-12-17 09:03:59 +00:00,54.00,29.00,34.00,33.00,44.00,,,,,,,,
st thomas window tinting,https://www.uniqueautoinc.ca/,"navigational,commercial","local_pack,people_also_ask,related_searches,images",50,0,1.65,71,0,0.35,MEDIUM,378000,2025-10-07 09:59:37 +00:00,54.00,29.00,34.00,33.00,44.00,455.90,19.60,7.20,7.00,9.30,5.50,,
window tinting pickering,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_search,related_searches",50,0,2.17,71,0,0.37,MEDIUM,208000,2025-10-24 18:11:06 +00:00,54.00,29.00,34.00,33.00,44.00,130.10,97.70,29.10,27.30,85.90,67.80,0.85,2.72
toronto auto detailing,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"navigational,commercial","local_pack,people_also_search,related_searches",3600,20,3.04,72,7,0.47,MEDIUM,5480000,2025-10-08 05:33:10 +00:00,,,,,,172.60,173.30,73.90,69.00,140.00,82.00,0.86,4.46
insta tint near me,https://www.uniqueautoinc.ca/,"navigational,transactional","local_pack,people_also_ask,related_searches",320,3,2.10,72,0,0.47,MEDIUM,13300000,2025-12-13 10:04:13 +00:00,54.00,29.00,34.00,33.00,44.00,562.80,65.30,25.30,24.00,57.90,42.90,0.76,2.60
window tinting whitby,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches",140,0,2.02,72,0,0.85,HIGH,233000,2025-12-19 09:18:23 +00:00,54.00,29.00,34.00,33.00,44.00,214.20,19.60,7.30,7.30,14.70,5.40,0.83,1.97
window tinting barrie,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches",590,0,2.35,73,1,0.84,HIGH,253000,2025-11-08 23:17:27 +00:00,54.00,29.00,34.00,33.00,44.00,223.30,52.90,34.60,31.80,102.60,85.10,0.77,2.40
unique cars ltd,https://www.uniqueautoinc.ca/,"commercial,navigational","people_also_ask,related_searches,third_party_reviews,google_reviews,knowledge_graph,images",210,0,2.69,73,0,0.34,MEDIUM,127000000,2025-11-24 17:32:13 +00:00,54.00,29.00,34.00,33.00,44.00,507.90,55.10,8.80,8.20,31.00,20.10,1.41,8.55
tint percentages chart,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"images,people_also_ask,related_searches",140,0,0.23,73,0,0.13,LOW,7200000,2025-12-19 10:03:23 +00:00,,,,,,253.60,23.50,1.40,1.40,3.10,2.00,,
car wrap scarborough,https://www.uniqueautoinc.ca/,commercial,"local_pack,people_also_ask,people_also_search,related_searches",90,0,3.55,73,0,0.95,HIGH,1950000,2025-12-01 09:44:59 +00:00,54.00,29.00,34.00,33.00,44.00,104.80,25.40,11.70,10.90,16.20,13.30,1.02,4.01
window tinting woodstock,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",90,0,1.64,73,0,0.70,HIGH,290000,2025-12-20 16:12:20 +00:00,54.00,29.00,34.00,33.00,44.00,160.70,12.20,7.40,7.30,8.90,5.10,0.60,3.53
window tinting chart,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"commercial,navigational","images,people_also_ask,video,related_searches",70,0,0.21,73,0,0.08,LOW,1090000,2025-12-04 07:26:24 +00:00,,,,,,255.50,30.30,2.40,2.40,7.40,4.40,,
windows tint percentage chart,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"images,people_also_ask,ai_overview,video,related_searches",70,0,0.50,73,0,0.16,LOW,385000,2025-12-01 14:40:09 +00:00,,,,,,362.60,27.80,2.00,2.00,4.80,2.30,,
toronto best car detailing,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"commercial,navigational","local_pack,discussions_and_forums,related_searches,people_also_search",260,9,2.86,74,0,0.80,HIGH,20100000,2025-11-11 21:56:26 +00:00,,,,,,173.30,137.10,38.80,35.10,74.80,39.60,0.63,2.38
xtreme tinting,https://www.uniqueautoinc.ca/window-tinting-toronto/,"navigational,commercial","people_also_ask,related_searches,knowledge_graph,google_reviews,images",260,0,11.70,74,0,0.12,LOW,1540000,2025-12-13 15:33:47 +00:00,,,,,,394.00,44.50,15.90,15.60,20.60,14.80,0.94,2.71
protective film for vehicles,https://www.uniqueautoinc.ca/should-i-get-a-paint-protection-film-on-my-new-car/,"transactional,commercial","local_pack,people_also_ask,popular_products,video,discussions_and_forums,related_searches,images",70,0,5.07,74,0,0.98,HIGH,51800000,2025-11-11 03:28:41 +00:00,,,,,,346.10,41.80,17.80,17.70,21.20,7.90,0.60,4.28
what is car ceramic coating,https://www.uniqueautoinc.ca/benefits-of-ceramic-coating-for-cars/,commercial,"ai_overview,people_also_ask,video,related_searches,images",70,27,0.93,74,0,0.44,MEDIUM,43400000,2025-12-01 15:35:28 +00:00,,,,,,447.30,139.30,42.00,40.90,63.10,39.80,0.02,1.59
window tint north york,https://www.uniqueautoinc.ca/,commercial,"local_pack,people_also_search,people_also_ask,related_searches,images",70,6,2.29,74,0,0.82,HIGH,2650000,2025-11-12 21:01:43 +00:00,54.00,29.00,34.00,33.00,44.00,164.90,121.50,71.60,68.80,148.40,97.90,0.86,1.91
window tinting near me,https://www.uniqueautoinc.ca/window-tinting-brampton/,"navigational,commercial","local_pack,people_also_ask,people_also_search,related_searches,images",12100,0,2.68,75,25,0.45,MEDIUM,9530000,2025-11-17 06:42:47 +00:00,,,,,,252.70,85.90,42.50,40.90,91.60,71.50,0.93,3.01
car detailing toronto,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"navigational,commercial","local_pack,discussions_and_forums,people_also_ask,related_searches",3600,19,3.04,75,7,0.47,MEDIUM,93900000,2025-12-09 23:10:16 +00:00,,,,,,118.50,143.10,36.30,34.00,72.00,36.10,0.86,4.46
instant tint,https://www.uniqueautoinc.ca/,"transactional,commercial","people_also_ask,popular_products,related_searches,images",210,0,1.53,75,0,0.61,MEDIUM,32000000,2025-12-13 19:41:11 +00:00,54.00,29.00,34.00,33.00,44.00,658.30,15.50,0.10,0.10,0.10,0.10,0.79,2.77
gta tinting,https://www.uniqueautoinc.ca/,"navigational,commercial","local_pack,people_also_search,related_searches,images",170,0,1.61,75,0,0.27,LOW,2070000,2025-12-18 07:52:00 +00:00,54.00,29.00,34.00,33.00,44.00,108.30,87.90,50.80,48.60,116.90,80.60,0.83,2.67
limousine tint windows,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"navigational,commercial","ai_overview,popular_products,people_also_ask,video,related_searches,images",170,0,1.06,75,0,0.76,HIGH,446000,2025-11-12 06:17:24 +00:00,,,,,,454.70,53.00,35.30,34.70,66.40,38.80,0.30,2.18
automotive ceramic,https://www.uniqueautoinc.ca/ceramic-coating-hamilton-ontario/,"transactional,navigational,commercial","people_also_ask,local_pack,video,popular_products,related_searches,images",110,13,2.22,75,0,0.68,HIGH,152000000,2025-11-30 10:45:03 +00:00,,,,,,333.70,137.10,100.60,98.80,953.20,808.50,0.79,2.99
window tinting north bay,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",90,0,1.86,75,0,0.37,MEDIUM,3270000,2025-12-20 16:12:48 +00:00,54.00,29.00,34.00,33.00,44.00,210.50,37.70,7.00,6.70,13.50,5.80,1.31,3.17
car detailing downtown toronto,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",70,0,3.67,75,0,0.67,HIGH,6030000,2025-11-12 16:56:29 +00:00,,,,,,171.70,88.30,21.90,20.80,40.60,20.60,0.83,5.50
car detailing toronto prices,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"commercial,navigational","ai_overview,people_also_ask,people_also_search,related_searches,images",70,0,1.52,75,0,0.69,HIGH,20400000,2025-12-03 09:28:25 +00:00,,,,,,213.80,14.80,0.70,0.70,2.20,1.30,0.57,1.43
tint whitby,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches,images",50,0,2.46,75,0,0.91,HIGH,272000,2025-10-02 01:06:22 +00:00,54.00,29.00,34.00,33.00,44.00,205.10,25.50,13.50,13.30,21.10,11.30,0.94,2.07
detailing car toronto,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"navigational,commercial","local_pack,discussions_and_forums,people_also_search,people_also_ask,related_searches",3600,20,3.04,76,7,0.47,MEDIUM,7860000,2025-11-09 00:01:56 +00:00,,,,,,134.20,164.10,44.30,41.30,97.50,48.90,0.86,4.46
auto tinting barrie,https://www.uniqueautoinc.ca/,"navigational,commercial","local_pack,people_also_search,related_searches",590,0,2.35,76,1,0.84,HIGH,53400,2025-11-07 08:03:16 +00:00,54.00,29.00,34.00,33.00,44.00,223.20,52.90,34.60,31.80,102.60,85.10,0.77,2.40
extreme window tinting,https://www.uniqueautoinc.ca/,"navigational,commercial","local_pack,people_also_ask,popular_products,related_searches,images",210,0,2.91,76,0,0.24,LOW,1340000,2025-11-25 06:28:48 +00:00,54.00,29.00,34.00,33.00,44.00,531.50,6.00,7.20,7.00,7.60,5.30,0.79,2.20
one auto studio,https://www.uniqueautoinc.ca/,"navigational,commercial","people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",70,0,4.90,76,0,0.04,LOW,950000000,2025-12-02 04:33:32 +00:00,54.00,29.00,34.00,33.00,44.00,791.50,8.50,0.60,0.40,0.60,0.40,0.71,2.52
window tints essex,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",70,7,1.68,76,0,0.42,MEDIUM,83600,2025-12-04 07:26:16 +00:00,54.00,29.00,34.00,33.00,44.00,517.60,87.90,12.80,11.80,8509.80,4287.90,,
paint protection film on car,https://www.uniqueautoinc.ca/paint-protection-film/,"transactional,commercial","ai_overview,people_also_ask,video,discussions_and_forums,popular_products,related_searches,images",1600,18,4.02,77,3,0.43,MEDIUM,29300000,2025-11-08 16:59:44 +00:00,11.00,5.00,5.00,4.00,5.00,404.30,136.00,53.30,52.10,111.20,70.20,1.11,4.12
auto paint protection,https://www.uniqueautoinc.ca/paint-protection-film/,transactional,"local_pack,people_also_ask,video,discussions_and_forums,related_searches,images",590,0,2.83,77,1,0.53,MEDIUM,114000000,2025-11-22 04:16:37 +00:00,11.00,5.00,5.00,4.00,5.00,400.00,24.00,8.90,8.80,10.10,3.30,0.96,3.73
vip car protection,https://www.uniqueautoinc.ca/paint-protection-film-toronto/,transactional,"people_also_ask,related_searches,knowledge_graph,google_reviews,images",260,1,1.11,77,0,0.16,LOW,92300000,2025-11-24 02:09:04 +00:00,,,,,,555.80,56.00,10.70,10.30,17.30,12.00,0.27,1.92
car protective coating,https://www.uniqueautoinc.ca/ceramic-coating/,"transactional,commercial","ai_overview,people_also_ask,local_pack,popular_products,related_searches,images",210,8,2.18,78,0,0.87,HIGH,21600000,2025-12-17 06:43:49 +00:00,10.00,5.00,4.00,4.00,5.00,357.30,111.80,82.60,81.00,1018.60,886.60,0.73,3.59
window tinting burlington,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",170,7,4.51,78,0,0.90,HIGH,624000,2025-12-17 09:15:12 +00:00,54.00,29.00,34.00,33.00,44.00,182.90,126.20,10.80,10.40,2140.60,1065.60,1.39,5.59
electric car window tint,https://www.uniqueautoinc.ca/window-tinting/,transactional,"video,popular_products,people_also_ask,discussions_and_forums,related_searches,images",90,0,0.47,78,0,0.99,HIGH,15300000,2025-12-02 21:25:08 +00:00,11.00,3.00,3.00,3.00,3.00,501.10,35.30,12.40,12.00,20.90,13.30,0.25,1.40
window tint percentage chart,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"informational,commercial","ai_overview,images,people_also_ask,related_searches",70,0,0.50,78,0,0.16,LOW,672000,2025-11-12 21:01:44 +00:00,,,,,,342.80,13.70,0.30,0.30,0.30,0.10,,
window tint percentages chart,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"images,people_also_ask,video,related_searches",70,0,0.50,78,0,0.16,LOW,926000,2025-12-01 14:30:16 +00:00,,,,,,383.10,24.90,1.80,1.80,3.00,0.80,,
window tinting by tint specialist inc,https://www.uniqueautoinc.ca/,"navigational,commercial","people_also_ask,third_party_reviews,google_reviews,knowledge_graph,images",70,0,,78,0,0.03,LOW,190000,2025-12-04 07:26:22 +00:00,54.00,29.00,34.00,33.00,44.00,804.70,1.50,0.20,0.20,0.20,0.20,,
auto tint barrie,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,video,people_also_search,related_searches,images",590,0,1.91,79,1,0.74,HIGH,159000,2025-11-01 01:07:52 +00:00,54.00,29.00,34.00,33.00,44.00,262.60,29.20,14.30,13.90,16.10,11.00,0.68,2.48
car care toronto,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"navigational,commercial","local_pack,people_also_ask,related_searches",320,0,,79,0,0.13,LOW,258000000,2025-11-29 11:17:07 +00:00,,,,,,182.30,64.10,19.70,18.40,37.90,19.50,,
3m near me,https://www.uniqueautoinc.ca/where-to-buy-3m-ceramic-coating/,"navigational,transactional","local_pack,people_also_search,people_also_ask,popular_products,related_searches",210,8,0.91,79,0,0.12,LOW,80500000,2025-11-06 13:03:38 +00:00,,,,,,412.30,107.10,35.70,32.90,607.70,585.40,1.19,3.08
tint percentage chart,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,informational,"images,people_also_ask,related_searches",140,0,0.23,79,0,0.13,LOW,3320000,2025-12-19 10:03:46 +00:00,,,,,,259.30,37.30,2.30,2.30,4.00,2.90,,
elegant window tinting,https://www.uniqueautoinc.ca/,"navigational,transactional,commercial","local_pack,people_also_ask,popular_products,related_searches,images",320,0,3.13,80,0,0.07,LOW,875000,2025-11-11 19:26:48 +00:00,54.00,29.00,34.00,33.00,44.00,438.10,21.80,9.60,9.30,11.60,7.10,1.23,3.22
unique touch repair,https://www.uniqueautoinc.ca/,"transactional,navigational","people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",260,0,10.69,80,0,0.05,LOW,145000000,2025-11-24 02:24:46 +00:00,54.00,29.00,34.00,33.00,44.00,,,,,,,,
auto window tinting how to,https://www.uniqueautoinc.ca/car-window-tinting-how-what-and-why/,"informational,navigational","ai_overview,video,people_also_ask,carousel,discussions_and_forums,images,related_searches",390,0,2.28,81,0,0.38,MEDIUM,13900000,2025-11-22 22:32:01 +00:00,,,,,,382.40,65.70,12.90,12.10,30.60,21.40,0.31,2.76
tinting car windows hamilton,https://www.uniqueautoinc.ca/ceramic-coating-hamilton-ontario/,"commercial,transactional","local_pack,people_also_ask,related_searches",70,0,1.93,81,0,0.76,HIGH,1090000,2025-11-09 19:28:23 +00:00,,,,,,187.20,92.10,23.00,20.80,66.40,53.10,0.94,2.46
darkside window tinting,https://www.uniqueautoinc.ca/window-tinting-toronto/,"navigational,commercial","local_pack,video,people_also_ask,related_searches,images",170,0,,82,0,0.05,LOW,17300,2025-11-26 09:08:31 +00:00,,,,,,407.60,45.40,15.80,15.30,18.10,12.70,,
car rims cleaning,https://www.uniqueautoinc.ca/how-to-detail-tire-rim-and-wheel/,"transactional,commercial","ai_overview,video,discussions_and_forums,people_also_ask,short_videos,local_pack,related_searches,images",140,0,0.33,82,0,0.83,HIGH,18300000,2025-09-27 19:23:01 +00:00,,,,,,484.30,24.20,1.30,1.20,16.10,14.90,0.15,0.81
whitby window tinting,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches",140,0,2.02,82,0,0.85,HIGH,260000,2025-12-19 09:23:03 +00:00,54.00,29.00,34.00,33.00,44.00,277.80,19.60,7.30,7.30,14.70,5.40,0.83,1.97
window tinting orangeville,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",90,0,2.01,82,0,0.46,MEDIUM,36800,2025-12-20 16:11:42 +00:00,54.00,29.00,34.00,33.00,44.00,342.00,10.90,8.90,8.90,10.00,7.30,0.84,2.33
tint scale,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"transactional,commercial","images,people_also_ask,video,popular_products,related_searches",50,0,0.15,82,0,0.11,LOW,25600000,2025-10-26 14:32:49 +00:00,,,,,,319.60,46.00,1.20,1.20,1.50,1.00,,
car tint etobicoke,https://www.uniqueautoinc.ca/window-tinting-toronto/,commercial,"local_pack,people_also_ask,people_also_search,related_searches",210,0,2.89,83,0,0.08,LOW,69600,2025-11-29 21:20:34 +00:00,,,,,,228.40,59.20,42.80,41.20,81.80,57.70,0.80,3.32
custom tints,https://www.uniqueautoinc.ca/window-tinting-brampton/,"navigational,commercial","people_also_ask,related_searches,google_reviews,knowledge_graph,images",210,0,0.92,83,0,0.11,LOW,7490000,2025-12-13 20:06:54 +00:00,,,,,,504.00,11.30,0.10,0.10,0.10,0.10,0.81,1.88
window tinting newmarket,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches,images",210,0,2.52,83,0,0.81,HIGH,175000,2025-12-16 23:40:41 +00:00,54.00,29.00,34.00,33.00,44.00,208.60,27.00,4.40,4.30,6.40,2.30,1.00,3.06
window tinting chatham ontario,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",110,0,1.75,83,0,0.46,MEDIUM,86300,2025-12-19 17:11:06 +00:00,54.00,29.00,34.00,33.00,44.00,355.00,15.80,1.90,1.70,2.30,1.20,0.94,1.71
tint levels on cars,https://www.uniqueautoinc.ca/how-much-should-you-tint-car-windows/,"commercial,informational,navigational","ai_overview,images,people_also_ask,video,related_searches",70,0,0.27,83,0,0.31,LOW,3270000,2025-12-01 18:28:42 +00:00,,,,,,274.20,22.60,2.50,2.50,7.50,4.30,,
tints and tunes,https://www.uniqueautoinc.ca/,"navigational,commercial","people_also_ask,related_searches,images",50,0,3.66,83,0,0.10,LOW,309000,2025-11-16 09:45:59 +00:00,54.00,29.00,34.00,33.00,44.00,700.80,12.20,5.50,5.20,6.80,4.20,0.94,1.94
exquisite auto spa,https://www.uniqueautoinc.ca/,"navigational,transactional","local_pack,related_searches,images",390,0,1.77,85,0,0.06,LOW,4280000,2025-11-22 16:10:42 +00:00,54.00,29.00,34.00,33.00,44.00,571.10,38.30,8.60,8.30,14.50,7.60,0.83,2.09
toronto car care,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"navigational,commercial","local_pack,people_also_ask,related_searches",320,0,1.92,85,0,0.50,MEDIUM,109000000,2025-11-23 14:06:28 +00:00,,,,,,239.10,76.60,27.30,26.20,802.50,788.20,,
car tinting newmarket,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches,images",210,0,2.52,85,0,0.81,HIGH,63500,2025-12-17 06:42:56 +00:00,54.00,29.00,34.00,33.00,44.00,271.10,29.50,4.30,4.20,6.50,2.50,1.00,3.06
window tint north bay,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,popular_products,related_searches,images",90,0,1.86,85,0,0.37,MEDIUM,2730000,2025-12-20 16:12:19 +00:00,54.00,29.00,34.00,33.00,44.00,269.90,21.60,6.20,6.10,8.30,4.20,1.31,3.17
window tint cornwall,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",70,0,0.08,85,0,0.22,LOW,297000,2025-12-01 14:30:16 +00:00,54.00,29.00,34.00,33.00,44.00,443.60,8.00,0.30,0.30,0.50,0.20,,
window tint barrie,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",590,0,2.35,86,1,0.84,HIGH,216000,2025-11-20 15:00:19 +00:00,54.00,29.00,34.00,33.00,44.00,288.90,29.20,14.30,13.90,16.10,11.00,0.77,2.40
window tinting kingston ontario,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",140,0,2.37,86,0,0.73,HIGH,130000,2025-11-26 16:35:04 +00:00,54.00,29.00,34.00,33.00,44.00,340.90,53.50,11.10,10.70,13.60,10.10,1.02,4.76
paint car toronto,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"commercial,navigational","ai_overview,people_also_ask,discussions_and_forums,local_pack,people_also_search,related_searches",110,0,1.78,86,0,0.69,HIGH,21600000,2025-11-07 23:55:34 +00:00,,,,,,348.30,46.90,15.30,12.00,22.70,18.60,0.77,2.97
window tint woodstock,https://www.uniqueautoinc.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",90,0,1.78,86,0,0.67,HIGH,211000,2025-12-20 16:13:02 +00:00,54.00,29.00,34.00,33.00,44.00,239.60,29.50,27.40,27.00,43.30,36.20,0.68,3.74
window tinting durham,https://www.uniqueautoinc.ca/window-tinting-markham/,"commercial,navigational","people_also_ask,people_also_search,related_searches,google_reviews,knowledge_graph",50,2,4.38,86,0,0.35,MEDIUM,565000,2025-10-24 18:11:06 +00:00,,,,,,233.30,97.80,24.70,24.00,46.90,22.80,1.21,2.79
vision window tint,https://www.uniqueautoinc.ca/window-tinting/,"transactional,navigational","local_pack,people_also_ask,popular_products,related_searches,images",50,0,,87,0,0.09,LOW,11700000,2025-10-25 15:48:36 +00:00,11.00,3.00,3.00,3.00,3.00,499.60,24.00,8.00,8.00,9.90,1.60,,
toronto car cleaning,https://www.uniqueautoinc.ca/automotive-detailing-toronto/,"commercial,navigational","local_pack,discussions_and_forums,people_also_ask,related_searches",1300,10,1.00,88,2,0.41,MEDIUM,25500000,2025-11-02 10:09:39 +00:00,,,,,,136.40,145.40,37.50,35.30,74.90,46.10,0.43,1.50
