Keyword,URL,Search Intents,SERP Features,Search Volume,Keyword Difficulty,CPC,Position,Organic Traffic,Competition,Competition Level,Results,SERP Updated At,Backlinks,Dofollow,Referring Domains,Referring Main Domains,Referring Pages,Avg Main Domain Rank,Avg Rank,Avg Referring Domains,Avg Referring Main Domains,Avg Backlinks,Avg Dofollow,Low Top Of Page Bid,High Top Of Page Bid
where to get my car tinted,https://mrtint.ca/,transactional,"local_pack,people_also_ask,related_searches",70,1,2.97,13,0,0.94,HIGH,44800000,2025-11-11 01:26:17 +00:00,409.00,363.00,107.00,94.00,397.00,364.20,76.80,11.30,11.00,29.50,19.60,0.77,2.19
window tint,https://mrtint.ca/,"navigational,commercial","local_pack,popular_products,people_also_ask,images,related_searches",18100,0,1.69,14,101,0.72,HIGH,71100000,2025-12-08 15:58:19 +00:00,409.00,363.00,107.00,94.00,397.00,404.50,69.20,14.10,13.80,19.70,8.80,0.76,3.04
tint car lights,https://mrtint.ca/tail-light-tinting/,"transactional,commercial","people_also_ask,video,local_pack,discussions_and_forums,related_searches,images",720,0,0.60,14,4,1.00,HIGH,24700000,2025-11-19 23:25:23 +00:00,,,,,,471.70,3.50,0.30,0.30,0.30,0.10,0.31,1.10
pre-cut auto tint,https://mrtint.ca/precutppf/,transactional,"popular_products,related_searches,knowledge_graph,images",480,0,0.93,14,2,0.99,HIGH,5980000,2025-11-22 06:32:51 +00:00,,,,,,,,,,,,0.37,1.61
how much does it cost to tint car windows,https://mrtint.ca/pricing/,commercial,"ai_overview,people_also_ask,discussions_and_forums,related_searches",210,0,2.68,14,1,0.65,MEDIUM,9140000,2025-11-25 04:10:02 +00:00,3.00,1.00,3.00,3.00,3.00,273.30,44.40,4.70,4.60,6.70,4.40,0.64,2.42
cheap car tinting,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,popular_products,related_searches",110,0,3.03,14,0,0.90,HIGH,11700000,2025-11-30 07:43:15 +00:00,409.00,363.00,107.00,94.00,397.00,387.00,60.40,13.20,12.80,21.30,11.30,0.82,3.09
car window tint,https://mrtint.ca/,transactional,"local_pack,people_also_ask,popular_products,images,related_searches",6600,0,1.74,15,33,0.48,MEDIUM,43100000,2025-12-09 22:29:07 +00:00,409.00,363.00,107.00,94.00,397.00,342.60,72.10,23.20,21.70,52.10,43.70,0.78,2.61
ceramic tinting near me,https://mrtint.ca/pricing/,"transactional,navigational","local_pack,people_also_ask,related_searches",480,27,3.17,15,2,0.98,HIGH,2710000,2025-11-22 09:55:51 +00:00,3.00,1.00,3.00,3.00,3.00,224.70,149.80,51.20,49.30,114.50,87.90,0.83,2.86
pre cut window tint,https://mrtint.ca/precutppf/,transactional,"discussions_and_forums,video,related_searches,knowledge_graph,images",480,0,0.93,15,2,0.99,HIGH,8040000,2025-12-12 14:00:05 +00:00,,,,,,335.70,6.20,0.00,0.00,0.00,0.00,0.37,1.61
car windshield tint film,https://mrtint.ca/,"commercial,transactional","popular_products,people_also_ask,video,related_searches,images",260,1,0.48,15,1,0.78,HIGH,4880000,2025-09-24 18:39:28 +00:00,409.00,363.00,107.00,94.00,397.00,476.10,66.00,19.80,19.70,23.80,7.70,0.28,1.40
commercial window tinting,https://mrtint.ca/commercial-tinting/,"navigational,transactional,commercial","local_pack,people_also_ask,popular_products,related_searches",170,0,7.58,15,0,0.91,HIGH,4560000,2025-11-26 09:58:53 +00:00,,,,,,353.80,65.10,26.00,25.60,33.40,19.20,1.60,9.04
legit tint,https://mrtint.ca/,"transactional,commercial","people_also_ask,related_searches,google_reviews,knowledge_graph,images",110,0,1.06,15,0,0.20,LOW,8970000,2025-11-12 09:29:52 +00:00,409.00,363.00,107.00,94.00,397.00,396.70,52.50,19.60,18.30,77.50,70.70,0.40,1.05
window visors canada,https://mrtint.ca/windowvisors/,transactional,"local_pack,people_also_ask,related_searches",70,0,4.51,15,0,0.97,HIGH,2520000,2025-11-12 21:01:33 +00:00,,,,,,,,,,,,0.19,1.09
car tints,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,popular_products,images,related_searches",4400,0,2.16,16,18,0.46,MEDIUM,26100000,2025-11-11 11:01:07 +00:00,409.00,363.00,107.00,94.00,397.00,315.70,76.80,32.30,30.70,85.70,71.20,0.89,2.82
pre cut tint,https://mrtint.ca/precutppf/,transactional,"discussions_and_forums,popular_products,related_searches,knowledge_graph,images",480,0,0.93,16,2,0.99,HIGH,39100000,2025-10-12 15:38:29 +00:00,,,,,,,,,,,,0.37,1.61
precut tint,https://mrtint.ca/precutppf/,transactional,"people_also_ask,discussions_and_forums,video,related_searches,knowledge_graph,images",480,0,0.93,16,2,0.99,HIGH,1120000,2025-12-15 13:15:14 +00:00,,,,,,298.90,6.20,0.00,0.00,0.00,0.00,0.37,1.61
car wind visor,https://mrtint.ca/windowvisors/,transactional,"popular_products,people_also_ask,video,related_searches,images",320,0,0.48,16,1,1.00,HIGH,10700000,2025-11-24 00:00:07 +00:00,,,,,,,,,,,,0.22,0.68
tinting solutions,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,video,related_searches,images",210,0,0.10,16,0,0.10,LOW,30900000,2025-12-16 23:57:00 +00:00,409.00,363.00,107.00,94.00,397.00,391.10,35.20,21.50,20.60,50.30,41.40,1.02,5.05
front window tint ontario,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,transactional","ai_overview,people_also_ask,video,related_searches,images",110,0,,16,0,0.09,LOW,1710000,2025-11-12 10:37:50 +00:00,,,,,,359.90,13.80,0.70,0.70,1.00,0.40,,
get tint,https://mrtint.ca/,"commercial,navigational","ai_overview,people_also_ask,related_searches,knowledge_graph,google_reviews,images",110,5,,16,0,0.10,LOW,203000000,2025-11-10 13:39:48 +00:00,409.00,363.00,107.00,94.00,397.00,388.90,93.00,30.40,29.20,59.70,47.40,0.70,2.34
shades auto tint,https://mrtint.ca/auto-tint-selector/,transactional,"local_pack,people_also_ask,video,related_searches,images",110,0,0.10,16,0,1.00,HIGH,7900000,2025-11-28 06:41:36 +00:00,,,,,,323.30,60.10,32.50,31.10,60.30,47.60,,
tinted windows cheap,https://mrtint.ca/,"transactional,commercial","popular_products,people_also_ask,video,related_searches",110,0,3.03,16,0,0.90,HIGH,44400000,2025-11-28 04:51:44 +00:00,409.00,363.00,107.00,94.00,397.00,437.30,20.90,9.30,9.00,14.40,7.60,0.82,3.09
vehicle tinting,https://mrtint.ca/,"navigational,commercial","ai_overview,people_also_ask,video,top_stories,related_searches,google_reviews,knowledge_graph,images",90,0,3.79,16,0,0.86,HIGH,37500000,2025-11-29 00:36:03 +00:00,409.00,363.00,107.00,94.00,397.00,388.50,49.50,20.70,19.60,48.50,40.40,0.87,2.92
window tinting experts,https://mrtint.ca/,"navigational,commercial","ai_overview,people_also_ask,related_searches,google_reviews,knowledge_graph",50,4,,16,0,0.43,MEDIUM,3760000,2025-10-24 18:11:09 +00:00,409.00,363.00,107.00,94.00,397.00,201.00,75.30,31.40,30.30,55.00,27.20,,
car tint windows,https://mrtint.ca/,commercial,"local_pack,popular_products,people_also_ask,video,related_searches,images",6600,0,1.74,17,28,0.48,MEDIUM,20900000,2025-11-08 23:25:36 +00:00,409.00,363.00,107.00,94.00,397.00,378.00,44.30,4.70,4.50,8.00,4.10,0.78,2.61
gta tinting,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_search,related_searches,images",170,0,1.61,17,0,0.27,LOW,2070000,2025-12-18 07:52:00 +00:00,409.00,363.00,107.00,94.00,397.00,108.30,87.90,50.80,48.60,116.90,80.60,0.83,2.67
toronto window films,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_search,popular_products,related_searches",170,7,5.64,17,0,0.13,LOW,27900000,2025-11-26 19:21:25 +00:00,409.00,363.00,107.00,94.00,397.00,203.90,124.80,17.00,15.90,40.60,15.10,1.08,8.00
colored tint,https://mrtint.ca/,"commercial,transactional","people_also_ask,images,video,popular_products,related_searches",140,0,0.29,17,0,0.26,LOW,177000000,2025-12-14 10:15:57 +00:00,409.00,363.00,107.00,94.00,397.00,299.70,65.90,29.70,28.40,61.10,47.30,,
automotive window tinting service,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,related_searches",110,0,3.70,17,0,0.06,LOW,5170000,2025-12-04 03:37:57 +00:00,409.00,363.00,107.00,94.00,397.00,232.50,63.20,12.10,11.70,15.80,11.80,,
vehicle tints,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,popular_products,images,related_searches",90,0,3.79,17,0,0.86,HIGH,4090000,2025-11-29 00:36:28 +00:00,409.00,363.00,107.00,94.00,397.00,324.60,66.40,23.60,20.80,53.30,43.60,0.87,2.92
xpel ppf near me,https://mrtint.ca/pricing/,transactional,"local_pack,people_also_ask,related_searches",70,1,4.89,17,0,0.77,HIGH,1320000,2025-11-12 20:08:10 +00:00,3.00,1.00,3.00,3.00,3.00,313.20,83.90,27.60,26.10,92.40,80.50,1.32,5.82
tint vinyl,https://mrtint.ca/,transactional,"popular_products,people_also_ask,related_searches,images",50,4,0.34,17,0,1.00,HIGH,18500000,2025-10-26 14:36:05 +00:00,409.00,363.00,107.00,94.00,397.00,360.20,90.40,55.10,53.40,150.90,129.40,0.23,1.46
car window tinting film,https://mrtint.ca/,"commercial,transactional","ai_overview,popular_products,people_also_ask,people_also_search,discussions_and_forums,video,related_searches,images",260,1,0.48,18,0,0.78,HIGH,4010000,2025-11-09 04:19:56 +00:00,409.00,363.00,107.00,94.00,397.00,306.90,82.70,39.90,38.30,93.60,71.80,0.28,1.40
cheap car tint,https://mrtint.ca/,transactional,"local_pack,people_also_ask,popular_products,video,related_searches,images",110,0,3.03,18,0,0.90,HIGH,64200000,2025-11-30 07:43:05 +00:00,409.00,363.00,107.00,94.00,397.00,304.70,52.70,14.10,13.60,28.40,11.90,0.82,3.09
window guards for cars,https://mrtint.ca/windowvisors/,"transactional,commercial","popular_products,people_also_ask,discussions_and_forums,related_searches,images",110,0,0.47,18,0,1.00,HIGH,22800000,2025-12-19 17:11:45 +00:00,,,,,,464.30,12.90,1.00,1.00,1.40,0.90,0.17,0.57
car window tinting services,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,related_searches",90,0,1.46,18,0,0.04,LOW,4730000,2025-12-14 15:15:45 +00:00,409.00,363.00,107.00,94.00,397.00,216.30,53.30,5.00,4.40,13.80,8.70,,
light tint car,https://mrtint.ca/tail-light-tinting/,"commercial,transactional","local_pack,people_also_ask,images,video,popular_products,related_searches",70,0,0.83,18,0,0.90,HIGH,35000000,2025-10-22 11:19:31 +00:00,,,,,,369.70,32.00,3.10,3.00,3.70,3.50,0.28,2.31
tint king toronto,https://mrtint.ca/,"commercial,navigational","people_also_ask,people_also_search,related_searches,images",70,0,4.98,18,0,0.45,MEDIUM,3340000,2025-11-13 01:14:06 +00:00,409.00,363.00,107.00,94.00,397.00,296.10,45.00,32.10,30.60,64.10,40.90,0.89,4.22
tint,https://mrtint.ca/,navigational,"ai_overview,people_also_ask,images,video,related_searches",8100,15,2.02,19,21,0.54,MEDIUM,255000000,2025-12-08 18:06:01 +00:00,409.00,363.00,107.00,94.00,397.00,385.00,128.20,44.50,42.40,88.70,63.80,1.03,3.66
auto tinting windows,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,video,related_searches,images",5400,0,2.09,19,14,0.50,MEDIUM,3950000,2025-12-09 22:40:49 +00:00,409.00,363.00,107.00,94.00,397.00,288.50,50.80,13.30,12.80,23.70,16.20,0.78,2.87
window tinting law,https://mrtint.ca/window-tinting-laws/,"commercial,navigational","ai_overview,people_also_ask,video,related_searches,images",320,0,0.88,19,0,0.04,LOW,2700000,2025-11-23 13:08:49 +00:00,,,,,,314.10,64.60,10.90,10.60,14.30,11.30,,
auto window tint film,https://mrtint.ca/,"transactional,commercial","popular_products,local_pack,related_searches,images",260,0,0.48,19,0,0.78,HIGH,9590000,2025-11-24 15:15:17 +00:00,409.00,363.00,107.00,94.00,397.00,320.30,59.20,20.60,20.00,48.40,33.90,0.28,1.40
oshawa window tinting,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches",210,0,2.32,19,0,0.91,HIGH,44700,2025-11-07 11:20:48 +00:00,409.00,363.00,107.00,94.00,397.00,262.10,69.90,29.80,27.60,52.30,27.00,0.79,1.93
toronto window film,https://mrtint.ca/,commercial,"local_pack,people_also_ask,people_also_search,related_searches",170,15,5.64,19,0,0.13,LOW,22600000,2025-12-17 18:35:59 +00:00,409.00,363.00,107.00,94.00,397.00,193.80,156.00,17.90,16.90,34.20,19.30,1.08,8.00
0 tint,https://mrtint.ca/,"commercial,navigational","images,people_also_ask,video,carousel,popular_products,related_searches",110,0,0.85,19,0,0.07,LOW,151000000,2025-11-09 16:34:16 +00:00,589.00,538.00,133.00,119.00,577.00,,,,,,,,
best window tinting,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,popular_products,related_searches,images",110,10,1.47,19,0,1.00,HIGH,8930000,2025-11-09 14:17:34 +00:00,409.00,363.00,107.00,94.00,397.00,383.60,115.80,31.10,29.40,65.10,51.70,0.90,2.08
tint film for car,https://mrtint.ca/,"commercial,transactional","people_also_ask,popular_products,discussions_and_forums,related_searches",110,1,0.71,19,0,0.73,HIGH,34500000,2025-10-18 13:04:40 +00:00,409.00,363.00,107.00,94.00,397.00,346.10,80.90,37.60,37.10,67.90,40.40,0.29,1.50
tint companies,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,related_searches",70,23,1.77,19,0,0.18,LOW,24700000,2025-11-13 01:28:57 +00:00,409.00,363.00,107.00,94.00,397.00,231.00,174.80,108.30,104.30,302.40,223.10,1.10,2.13
princess auto window tint,https://mrtint.ca/,transactional,"people_also_ask,local_pack,related_searches,images",50,0,0.14,19,0,0.93,HIGH,689000,2025-10-29 05:57:23 +00:00,409.00,363.00,107.00,94.00,397.00,,,,,,,0.31,1.63
tints for cars,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,popular_products,people_also_search,images,related_searches",4400,9,2.16,20,10,0.46,MEDIUM,4540000,2025-11-08 23:39:11 +00:00,409.00,363.00,107.00,94.00,397.00,423.00,111.00,33.80,33.20,65.50,40.20,0.89,2.82
window deflector,https://mrtint.ca/windowvisors/,transactional,"people_also_ask,video,popular_products,related_searches,images",720,0,0.65,20,1,0.94,HIGH,10100000,2025-11-08 20:26:26 +00:00,,,,,,,,,,,,0.27,0.83
car glass tint,https://mrtint.ca/,"transactional,commercial","popular_products,local_pack,people_also_ask,images,related_searches",210,0,3.18,20,0,0.64,MEDIUM,27200000,2025-11-25 09:41:10 +00:00,409.00,363.00,107.00,94.00,397.00,383.40,72.80,31.60,30.20,66.80,50.30,0.95,2.76
tint wrap auto,https://mrtint.ca/,transactional,"local_pack,people_also_ask,related_searches,images",210,0,1.36,20,0,0.21,LOW,11000000,2025-11-24 18:37:27 +00:00,409.00,363.00,107.00,94.00,397.00,470.10,47.00,7.00,6.60,9.80,6.50,0.64,2.04
window films toronto,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_search,related_searches",170,11,5.64,20,0,0.13,LOW,8610000,2025-11-26 16:34:32 +00:00,409.00,363.00,107.00,94.00,397.00,221.60,142.50,24.30,22.90,51.40,21.70,1.08,8.00
how much does window tinting on a car cost,https://mrtint.ca/pricing/,"commercial,informational","ai_overview,people_also_ask,discussions_and_forums,related_searches",90,0,3.58,20,0,0.42,MEDIUM,7560000,2025-11-10 12:42:29 +00:00,3.00,1.00,3.00,3.00,3.00,223.60,17.20,1.60,1.40,2.90,1.90,0.74,2.67
mobile tinted windows for cars,https://mrtint.ca/,"transactional,commercial","popular_products,people_also_ask,people_also_search,related_searches,images",70,0,3.05,20,0,0.69,HIGH,25800000,2025-11-17 18:47:28 +00:00,409.00,363.00,107.00,94.00,397.00,270.60,29.30,2.20,2.10,4.80,3.20,1.40,4.61
tint service,https://mrtint.ca/,navigational,"local_pack,people_also_ask,people_also_search,related_searches",70,0,2.50,20,0,0.24,LOW,96600000,2025-11-30 16:16:51 +00:00,409.00,363.00,107.00,94.00,397.00,123.60,26.50,13.30,12.90,18.60,11.10,0.85,2.64
where can i get my car tinted,https://mrtint.ca/,transactional,"local_pack,people_also_ask,popular_products,related_searches",70,0,2.97,20,0,0.94,HIGH,45100000,2025-11-11 01:16:20 +00:00,409.00,363.00,107.00,94.00,397.00,274.90,66.60,12.60,12.30,20.30,10.80,0.77,2.19
xpel near me,https://mrtint.ca/pricing/,"navigational,transactional","local_pack,people_also_ask,related_searches,images",70,0,1.97,20,0,0.40,MEDIUM,3230000,2025-12-01 14:09:31 +00:00,3.00,1.00,3.00,3.00,3.00,344.00,67.50,25.70,24.30,79.60,69.40,1.71,3.79
saskatchewan window tint laws,https://mrtint.ca/window-tinting-laws/,"commercial,navigational","ai_overview,people_also_ask,related_searches,images",50,0,,20,0,0.01,LOW,26600,2025-10-28 18:15:05 +00:00,,,,,,425.20,52.50,2.50,2.50,3.80,3.50,,
tint laws ontario,https://mrtint.ca/ontariowindowtintinglaw/,"informational,navigational,commercial","ai_overview,people_also_ask,video,related_searches,images",1300,0,,21,2,0.01,LOW,488000,2025-11-03 03:25:49 +00:00,,,,,,312.50,61.70,4.80,4.70,10.90,6.70,,
pre-cut tint,https://mrtint.ca/precutppf/,transactional,"people_also_search,video,discussions_and_forums,popular_products,related_searches,knowledge_graph,images",480,0,0.93,21,1,0.99,HIGH,38100000,2025-11-05 07:51:25 +00:00,,,,,,,,,,,,0.37,1.61
cheap windows tint near me,https://mrtint.ca/pricing/,transactional,"local_pack,popular_products,people_also_ask,related_searches",210,0,2.86,21,0,0.98,HIGH,36100000,2025-12-13 20:13:07 +00:00,3.00,1.00,3.00,3.00,3.00,134.30,11.40,14.10,13.80,18.40,10.30,0.93,3.40
car tinting kit,https://mrtint.ca/product-category/window-tint-kits/,"transactional,commercial","popular_products,people_also_ask,video,discussions_and_forums,related_searches,images",170,0,0.45,21,0,1.00,HIGH,4200000,2025-11-09 05:07:34 +00:00,,,,,,344.50,1.50,0.10,0.10,0.30,0.30,0.27,1.09
window tint for homes near me,https://mrtint.ca/,"transactional,navigational","local_pack,people_also_ask,popular_products,people_also_search,related_searches,images",170,0,2.41,21,0,0.07,LOW,58700000,2025-12-17 09:14:59 +00:00,409.00,363.00,107.00,94.00,397.00,273.50,59.70,35.10,34.80,54.30,27.20,1.02,3.95
car tint film,https://mrtint.ca/,commercial,"popular_products,local_pack,video,people_also_ask,related_searches,images",110,0,0.71,21,0,0.73,HIGH,27800000,2025-11-30 08:23:15 +00:00,409.00,363.00,107.00,94.00,397.00,375.90,70.70,28.50,28.10,38.10,16.10,0.29,1.50
tint near me car,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,popular_products,related_searches,images",90,0,2.69,21,0,0.89,HIGH,56600000,2025-11-07 19:31:54 +00:00,409.00,363.00,107.00,94.00,397.00,241.30,60.20,13.20,12.70,29.60,14.50,1.01,3.46
mr toronto,https://mrtint.ca/,navigational,"images,people_also_ask,related_searches",70,59,,21,0,0.00,LOW,379000000,2025-12-02 06:23:27 +00:00,409.00,363.00,107.00,94.00,397.00,658.20,251.20,181.40,155.00,5521.00,5148.40,,
tail light smoke tint,https://mrtint.ca/tail-light-tinting/,transactional,"popular_products,people_also_ask,images,video,discussions_and_forums,related_searches",50,0,0.49,21,0,1.00,HIGH,1950000,2025-10-26 23:39:50 +00:00,,,,,,545.90,6.80,0.10,0.10,0.10,0.10,0.30,0.62
tinted windows tinted windows,https://mrtint.ca/,"commercial,transactional","people_also_ask,video,images,local_pack,people_also_search,related_searches",18100,0,1.69,22,39,0.72,HIGH,45900000,2025-11-11 10:37:35 +00:00,409.00,363.00,107.00,94.00,397.00,444.50,57.40,4.90,4.80,8.40,6.70,0.76,3.04
windows tint,https://mrtint.ca/,"commercial,transactional","local_pack,popular_products,people_also_ask,images,related_searches",18100,6,1.69,22,39,0.72,HIGH,41900000,2025-11-08 22:40:54 +00:00,409.00,363.00,107.00,94.00,397.00,408.80,96.00,88.40,83.80,220.00,178.10,0.76,3.04
automotive window tints,https://mrtint.ca/,"transactional,navigational,commercial","local_pack,people_also_ask,video,related_searches,images",6600,3,1.74,22,14,0.48,MEDIUM,4250000,2025-12-09 22:40:47 +00:00,409.00,363.00,107.00,94.00,397.00,359.60,85.60,37.70,37.10,67.00,40.50,0.78,2.61
auto tinting film,https://mrtint.ca/,"commercial,navigational","popular_products,people_also_ask,video,related_searches,images",720,13,1.10,22,1,0.91,HIGH,6300000,2025-11-20 06:51:22 +00:00,409.00,363.00,107.00,94.00,397.00,370.70,131.80,55.20,53.50,149.70,116.00,0.45,1.75
tinted windows ontario,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,navigational","featured_snippet,people_also_ask,video,related_searches,images",390,0,2.29,22,0,0.33,LOW,2590000,2025-11-11 15:39:48 +00:00,,,,,,228.60,39.20,2.30,2.30,3.00,2.40,0.92,2.81
car tints shop near me,https://mrtint.ca/,navigational,"local_pack,people_also_ask,people_also_search,related_searches",210,7,3.42,22,0,0.45,MEDIUM,18400000,2025-11-09 04:18:37 +00:00,409.00,363.00,107.00,94.00,397.00,253.00,117.70,54.70,52.80,667.30,635.50,1.01,3.37
best car tints near me,https://mrtint.ca/,transactional,"local_pack,people_also_ask,related_searches",170,6,3.08,22,0,0.79,HIGH,30800000,2025-11-26 13:09:04 +00:00,409.00,363.00,107.00,94.00,397.00,262.90,107.60,30.10,28.70,70.10,56.80,0.87,3.21
